Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Sample Position (degrees),Bridge 1 Resistance (Ohms)
1003952.781,2.09873956680298,2999.80561523438,-5.00552368164063,0.0702604556083679
1003972.718,2.09891877174377,2999.81723632813,-2.00685405731201,0.0666549330949783
1003993.218,2.09895277023315,2999.83323242188,0.985166788101196,0.0629519712924957
1004013.421,2.09895363807678,2999.82208007813,3.9771876335144,0.0608595632016659
1004033.375,2.09899545669556,2999.82693359375,6.96920871734619,0.0599413606524467
1004053.125,2.09911016464233,2999.786171875,9.96123027801514,0.0595213297009468
1004073.828,2.09914922714233,3000.04185546875,12.9466028213501,0.0597905123233795
1004093.687,2.09911616325378,2999.93966796875,15.938624382019,0.059032738506794
1004114,2.09926099777222,2999.81819335938,18.9306468963623,0.0571346664428711
1004133.734,2.09939211845398,2999.81529296875,21.9226684570313,0.0568467117846012
1004153.343,2.09931864738464,2999.81918945313,24.9146900177002,0.0574065965414047
1004174.093,2.09915054321289,2999.82015625,27.9067115783691,0.0583387920260429
1004194.375,2.09915469169617,2999.831796875,30.8987331390381,0.0598607729375362
1004214.234,2.09938570976257,2999.80654296875,33.884105682373,0.0617636440694332
1004234.39,2.09936018943787,2999.81918945313,36.8761291503906,0.0649150404334068
1004254.171,2.09945178031921,2999.82015625,39.8681526184082,0.0681806898117065
1004273.921,2.09938244819641,2999.82887695313,42.8601760864258,0.0711578747630119
1004294.796,2.09929361343384,2999.83666015625,45.8521995544434,0.07474973320961
1004314.656,2.09942917823791,2999.81674804688,48.8442230224609,0.0776680675148964
1004334.609,2.09944936752319,2999.80849609375,51.8362464904785,0.0808166202902794
1004354.64,2.09952882766724,2999.82598632813,54.8216209411621,0.0836469212174416
1004374.781,2.09944014549255,2999.81481445313,57.8136444091797,0.0863878402113915
1004394.921,2.09931154251099,2999.81676757813,60.8056678771973,0.0886374431848526
1004414.843,2.09960759162903,2999.81189453125,63.7976913452148,0.0913770526647568
1004435.109,2.09937039375305,2999.85166015625,66.7897186279297,0.0945642182230949
1004455.515,2.09940363883972,2999.8283984375,69.7817459106445,0.0957071018218994
1004475.156,2.09958987236023,2999.83858398438,72.7737731933594,0.0964789578318596
1004495.109,2.09960355758667,2999.8279296875,75.759147644043,0.0968320024013519
1004514.906,2.09961512565613,2999.83423828125,78.7511749267578,0.0963484796881676
1004534.703,2.09971565246582,2999.8394921875,81.7432022094727,0.0950201505422592
1004554.875,2.09960509300232,2999.831796875,84.7352294921875,0.0942226245999336
1004575.14,2.09955942153931,2999.83176757813,87.7272567749023,0.093748160302639
1004595.046,2.09967272758484,2999.83515625,90.7192840576172,0.0932062289118767
1004615.062,2.09961567878723,2999.82888671875,93.711311340332,0.0926977404952049
1004635,2.09972891807556,2999.84538085937,96.6966857910156,0.0930669420957565
1004654.828,2.09971123695374,2999.8148046875,99.6887130737305,0.093792322576046
